# Number of Traces
8878
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
6059; 85; 183; 2.0722541887124563e-01; 4.1635775639147787e-01; 4.7281286470219475e-01; 2.0966251642781128e-01; 4.3076170085910681e-01; 4.9190247220412087e-01
6060; 85; 186; 6.8929284838254623e-01; 7.9857096109119130e-01; 6.9210267719625862e-01; -2.2422678152294470e-01; 5.6319754404382383e-01; 9.8144977990549753e-01
6061; 85; 194; 5.3275607920513957e-01; 5.7174866695418580e-01; 4.7281286470219475e-01; -1.1012238763893190e-01; 6.2774179055817614e-01; 9.9597814936942552e-01
6062; 85; 196; 3.8169945001962130e-01; 4.9964231871775505e-01; 4.7281286470219475e-01; 3.7440996723128006e-01; 5.0694630275122343e-01; 4.8836008195795827e-01
6063; 85; 197; 5.2711748090003785e-01; 5.6905710197524206e-01; 4.7281286470219475e-01; 6.0340761751024563e-01; 7.1434022779308781e-01; 6.2977057022694383e-01
6064; 86; 87; 6.8269866124233747e-01; 9.0552771328152148e-01; -2.3298809242267676e-01; 6.2356882751605314e-01; 6.3882120104517282e-01; 4.7111701600720896e-01
6065; 86; 88; 3.5398666061843409e-01; 7.6798958531198291e-01; 6.4214458488878123e-01; 2.3643859160915071e-01; 9.8436338282700431e-01; 3.5510806973607495e-01
6066; 86; 89; 8.1593449906881732e-01; 4.1693683613354404e-01; 6.4214458488878112e-01; 4.4539916294149018e-01; 8.7495709890821027e-01; 2.4351631175960622e-01
6067; 86; 92; 3.1196282823371879e-01; 7.9992518639446919e-01; 6.4214458488878123e-01; 3.5643211919721424e-01; 8.9257701226288011e-01; 3.5646019774187249e-01
6068; 86; 93; 1.0042283753255046e+00; 4.3906073233243542e-01; 2.6886514353338847e-01; 1.0843266144853807e+00; 3.6817523174563438e-01; 2.9149386880050276e-01
6069; 86; 95; 5.2349669066977977e-01; 6.3917209314130319e-01; 6.4214458488878123e-01; 6.4850207730219278e-01; 5.8435191591812130e-01; 5.5137224908553351e-01
6070; 86; 96; 3.9489507429052362e-01; 7.3690163578874190e-01; 6.4214458488878123e-01; 3.9054774049283864e-01; 7.7702997883897040e-01; 5.5894514940094964e-01
6071; 86; 99; 1.5691864511294029e-01; 9.1774949944084505e-01; 6.4214458488878123e-01; 1.4114489126858576e-01; 9.3067508766916152e-01; 6.4002424198584462e-01
6072; 86; 105; 7.5859872583500465e-01; 6.1735652559593424e-01; 2.8777145487779088e-01; 8.2648315870195910e-01; 5.2289047942065003e-01; 3.8464737747642203e-01
6073; 86; 106; 3.2870610001561740e-01; 7.8720130049212478e-01; 6.4214458488878123e-01; 4.3688428838823778e-01; 7.5681792138864479e-01; 5.2505287207460349e-01
6074; 86; 107; 7.5072218472828434e-01; 4.6649429765631617e-01; 6.4214458488878112e-01; 7.4749612343853322e-01; 6.0071136974633943e-01; 3.4444133593190113e-01
6075; 86; 108; 6.2310854703490071e-01; 5.6347303554846329e-01; 6.4214458488878123e-01; 6.9070126950228450e-01; 7.5828911176731628e-01; 8.5934082472646001e-02
6076; 86; 110; 4.1982030696814199e-01; 7.1795994859578394e-01; 6.4214458488878123e-01; 7.9349791823605287e-01; 6.8880314931430431e-01; 6.6428398016465606e-02
6077; 86; 112; 1.5470071907421823e-01; 9.4851310593813265e-01; 5.7644717452405114e-01; 2.9075114607669200e-01; 1.0116634670445757e+00; 2.0017508593518751e-01
6078; 86; 113; 9.0019896528744914e-01; 3.5290087782419122e-01; 6.4214458488878112e-01; 9.3167726154402486e-01; 4.4423742603291727e-01; 3.8173694288061483e-01
6079; 86; 114; 2.2996038355724369e-01; 8.6224214352018458e-01; 6.4214458488878123e-01; 3.2165712813448061e-01; 9.7239552760664849e-01; 2.3583030640014319e-01
6080; 86; 116; 4.8301519315106567e-01; 6.8808251316438829e-01; 6.0114452665388274e-01; 1.2776718005022492e+00; 3.2318521815702728e-01; 6.1174788222997489e-02
6081; 86; 117; 1.1126686319534806e+00; 5.6246161472533984e-01; -1.9612778955448212e-01; 6.1794003170062439e-01; 7.1303109547196231e-01; 3.1311592163499324e-01
6082; 86; 121; 9.3876452181792014e-01; 3.2359335970908593e-01; 6.4214458488878112e-01; 1.1095896793267579e+00; 4.2094014506339128e-01; 1.2890408052014429e-01
6083; 86; 122; 1.7692222751943842e-01; 9.7775423228566816e-01; 4.7222791460267854e-01; 3.2605991941764351e-01; 8.5125174577707285e-01; 5.0197611593457681e-01
6084; 86; 123; 4.2367756117586786e-01; 7.1502866592446634e-01; 6.4214458488878123e-01; 5.4453708101393972e-01; 7.6415231893250379e-01; 3.2364588418323764e-01
6085; 86; 124; 1.2173996020041113e+00; 1.1184735123106734e-01; 6.4214458488878112e-01; 1.2399895429355039e+00; 2.2279007782013144e-01; 3.5270087319767690e-01
6086; 86; 128; 2.1669947668336331e-01; 1.0300968341133994e+00; 2.8567192630009397e-01; 9.0146959315958686e-01; 5.5511077587625235e-01; 1.8310162307465888e-01
6087; 86; 129; 1.4047060917774170e+00; 2.9305563646255245e-01; -8.8865608057972806e-02; 2.1415798812005438e-01; 1.0267525072251624e+00; 2.9759155173054769e-01
6088; 86; 130; 4.8304950880134978e-01; 6.6990953405901355e-01; 6.4214458488878123e-01; 6.2883991354487878e-01; 5.9460954167077584e-01; 5.6195600979680405e-01
6089; 86; 131; 8.1203174168686199e-01; 8.0724230166000321e-01; -2.3298809242267676e-01; 1.0603841126409779e+00; 3.6240536772997911e-01; 3.4563840269161789e-01
6090; 86; 133; 1.6929093159122921e-01; 9.0834730113984996e-01; 6.4214458488878123e-01; 1.5270628591178098e-01; 9.4588864539629725e-01; 5.8580110063866464e-01
6091; 86; 135; 2.5172714541243102e-01; 8.4570070538810294e-01; 6.4214458488878123e-01; 2.3027967280591793e-01; 8.7330912277088890e-01; 6.1659228415051714e-01
6092; 86; 136; 1.2056747568715414e+00; 3.7659078895525605e-01; 6.4129735454854786e-02; 4.3859503636741054e-01; 7.4204534196889738e-01; 5.5549188850444897e-01
6093; 86; 137; 1.3229782126668681e+00; 1.8551049635296149e-01; 2.9443956210372829e-01; 9.9200516486274415e-01; 2.8313365289108150e-01; 6.4214458488878112e-01
6094; 86; 138; 9.2250736827549695e-01; 3.3594782480200275e-01; 6.4214458488878112e-01; 1.0334904695893161e+00; 2.7805623639440036e-01; 5.8238739051379440e-01
6095; 86; 140; 1.2823647630677009e+00; 2.7605246579674270e-01; 1.5960614814968221e-01; 3.2445517675492630e-01; 8.5366889515059907e-01; 4.9927023551197414e-01
6096; 86; 141; 9.1651413941422433e-01; 7.2784192371693113e-01; -2.3298809242267676e-01; 9.8954766519460380e-01; 5.3219966373769201e-01; 8.3638698621734120e-02
6097; 86; 143; 4.2818198819045400e-01; 1.0559423149887261e+00; -1.3582992263742266e-01; 6.4406678022957409e-01; 5.6485600368848077e-01; 6.0303543434771123e-01
6098; 86; 148; 3.3789741383170946e-01; 7.8021645130541850e-01; 6.4214458488878123e-01; 5.0233341233061957e-01; 7.3254827116852739e-01; 4.6751246126975571e-01
6099; 86; 149; 5.4742459031745605e-01; 6.2098831944607291e-01; 6.4214458488878123e-01; 1.8960953244262940e-01; 9.9444936741491885e-01; 4.1272423451942275e-01
6100; 86; 152; 1.2002411288634811e+00; 1.2488676535178013e-01; 6.4214458488878112e-01; 1.2844866156193597e+00; 2.4541530735837500e-01; 2.2518282390237332e-01
6101; 86; 153; 8.9643226686377742e-01; 3.5576334351164146e-01; 6.4214458488878112e-01; 1.2365182210954777e+00; 2.3985334188939145e-01; 3.2010926013152768e-01
6102; 86; 154; 1.7549202135187272e-01; 9.7587223406975454e-01; 4.7893560632784327e-01; 1.0379250146895138e+00; 3.8746949545356418e-01; 3.2757144801455790e-01
6103; 86; 155; 5.8419466933420994e-01; 9.8038486009792125e-01; -2.3298809242267676e-01; 8.3181241029912401e-01; 6.1824175276625315e-01; 1.6006609176667272e-01
6104; 86; 157; 9.6976241081594161e-01; 3.0003681664139426e-01; 6.4214458488878112e-01; 1.0687789483569170e+00; 4.9732665007016880e-01; 2.6391428696498964e-02
6105; 86; 158; 2.2850477466239266e-01; 1.0456313425211468e+00; 2.3030487407865236e-01; 7.9427695389109165e-01; 5.9708471774373106e-01; 2.7231413603190346e-01
6106; 86; 160; 8.4366113864903447e-01; 3.9586624711906504e-01; 6.4214458488878112e-01; 9.5195314568380174e-01; 3.7091864591448809e-01; 5.1257616749606716e-01
6107; 86; 162; 2.1712975237318299e-01; 8.7199265640486145e-01; 6.4214458488878123e-01; 2.4437246750247349e-01; 8.8231848723697071e-01; 5.7204021267767069e-01
6108; 86; 163; 8.9627615170208652e-01; 5.7456357246509837e-01; 1.4806805762749595e-01; 2.2961745696919234e-01; 8.7753488092001986e-01; 6.0818185220550991e-01
6109; 86; 164; 4.1149221579755879e-01; 7.2428880016190278e-01; 6.4214458488878123e-01; 4.0101262648328262e-01; 8.8983591706261356e-01; 2.8611009988088731e-01
6110; 86; 166; 1.0456781829043220e+00; 2.4234536691618422e-01; 6.4214458488878112e-01; 9.9967992622405866e-01; 3.1180455662366841e-01; 5.6418990821203463e-01
6111; 86; 170; 1.7400715474796447e-01; 9.0476325340306474e-01; 6.4214458488878123e-01; 1.6158463196120834e-01; 9.5757159838881978e-01; 5.4416150371939298e-01
6112; 86; 172; 1.0446727284203474e+00; 5.1842823205804289e-01; 2.0105271235141275e-02; 1.1006449157387292e+00; 2.2204181432757797e-01; 5.9364130109331847e-01
6113; 86; 176; 5.3766579896715117e-01; 6.2840441764381616e-01; 6.4214458488878123e-01; 5.1659279138146241e-01; 7.3138486341271924e-01; 4.4565814297787548e-01
6114; 86; 180; 7.7037709932679554e-01; 4.5155773722598547e-01; 6.4214458488878112e-01; 2.5010644224755113e-01; 8.9299084980018573e-01; 5.3808266067922950e-01
6115; 86; 182; 6.5960358445691536e-01; 5.3573898821241461e-01; 6.4214458488878123e-01; 9.3731582790957257e-01; 5.1503327669151655e-01; 2.1210367511661449e-01
6116; 86; 184; 6.6977031929895048e-01; 9.1535248050365969e-01; -2.3298809242267676e-01; 4.9916597034658716e-01; 6.7477955784900912e-01; 6.0347013501894953e-01
6117; 86; 185; 2.2444280246788073e-01; 1.0402862219388649e+00; 2.4935559410410968e-01; 3.0203970736591995e-01; 1.0422524446582897e+00; 1.1168205625239125e-01
6118; 86; 187; 7.7030261052887283e-01; 4.5161434426062719e-01; 6.4214458488878112e-01; 8.7403993408959157e-01; 4.6104096899441910e-01; 4.4273326325240769e-01
6119; 86; 188; 5.5490049698551136e-01; 6.1530707717156419e-01; 6.4214458488878123e-01; 5.3976672338379639e-01; 6.4853090519185619e-01; 5.9306475034889838e-01
6120; 86; 191; 7.6841157999971932e-01; 8.4039101760864199e-01; -2.3298809242267676e-01; 2.4737136640760535e-01; 9.4744920688516476e-01; 4.1973863056033639e-01
6121; 86; 192; 2.7691206237857380e-01; 1.1093301512559257e+00; 3.2738553240947432e-03; 8.7503109394094980e-01; 5.3830082923040334e-01; 2.6647502065408180e-01
6122; 86; 194; 5.7166938713551285e-01; 6.0256372284052850e-01; 6.4214458488878123e-01; 8.1569154809571520e-01; 5.6012250737439151e-01; 3.1905630624200976e-01
6123; 86; 197; 5.9722464105659256e-01; 5.8314325715539317e-01; 6.4214458488878123e-01; 5.2972941847924560e-01; 7.2064013032499974e-01; 4.4737904228476416e-01
6124; 86; 198; 1.2900827909482910e+00; 1.4222364275795815e-01; 4.4871966035911842e-01; 1.2762915568738511e+00; 1.4654909294016449e-01; 4.6262605450633659e-01
6125; 86; 199; 8.6728516273613065e-01; 6.5312489128888351e-01; 2.0347674298254514e-02; 1.1209250756325229e+00; 3.8592658248327755e-01; 1.8854921850927125e-01
6126; 87; 89; 3.7936616778441312e-01; 4.3796519238956377e-01; 4.1698340214980856e-01; 9.6993734282138122e-01; 9.4810875755602053e-01; 4.6764833703658937e-01
6127; 87; 94; 9.4660460162391269e-01; 9.2629031134215700e-01; 4.7111701600720896e-01; 1.0122123672692369e+00; 1.0120623617307427e+00; 3.8104202548579397e-01
6128; 87; 101; 7.7778808795031606e-01; 7.7606071796905973e-01; 4.7111701600720896e-01; 7.8950758022971268e-01; 8.9154573440117690e-01; 1.2560149392107378e-01
6129; 87; 104; 3.5459939850991967e-01; 4.6579619126269967e-01; 2.5296422523808326e-01; 6.1877783390860497e-01; 7.5655055135071070e-01; 6.9897848205165564e-02
6130; 87; 107; 7.1427053850377908e-01; 7.1953653429909858e-01; 4.7111701600720896e-01; 7.1621427874597843e-01; 7.5978268907202917e-01; 3.4444133593190113e-01
6131; 87; 108; 6.7847998610629467e-01; 6.8768656881723500e-01; 4.7111701600720896e-01; 7.4990026917340247e-01; 8.6836033053811368e-01; 8.5934082472646001e-02
6132; 87; 109; 5.4384259750278940e-01; 5.6787293386782545e-01; 4.7111701600720901e-01; 5.6311011921092002e-01; 6.3995996746026562e-01; 2.9042332076620780e-01
6133; 87; 110; 3.6677306678663424e-01; 4.5211635501372632e-01; 3.3358495653384690e-01; 1.1203582167079915e+00; 1.1452435443687923e+00; 2.5954332771978395e-01
6134; 87; 113; 1.0513448483673424e+00; 1.0194985190918255e+00; 4.7111701600720896e-01; 1.0635966536609760e+00; 1.0575778771971582e+00; 3.8173694288061483e-01
6135; 87; 116; 5.8341565469654688e-01; 6.0308894539050828e-01; 4.7111701600720901e-01; 3.5321999105569157e-01; 4.6734626373596944e-01; 2.4382902989787408e-01
6136; 87; 117; 1.2577567993870642e+00; 1.2899073413580857e+00; 1.8589563047138563e-01; 5.4064680110407892e-01; 6.1444722586092326e-01; 3.0858667065990703e-01
6137; 87; 123; 8.9022161473102002e-01; 8.7611516550033930e-01; 4.7111701600720896e-01; 8.1652964320011900e-01; 8.5537616901792002e-01; 3.2364588418323764e-01
6138; 87; 128; 3.3112958615866411e-01; 4.9216976925590211e-01; 9.7534210872420146e-02; 8.8956430866409453e-01; 9.2190797916922285e-01; 3.1858641959777928e-01
6139; 87; 129; 9.5513956729269411e-01; 9.3388556605967543e-01; 4.7111701600720896e-01; 2.8271232052075917e-01; 5.4657738497979080e-01; -2.2311156937571630e-01
6140; 87; 136; 6.1115556883384048e-01; 6.2777465847843383e-01; 4.7111701600720901e-01; 7.8546712249863437e-01; 9.0664095567390035e-01; 6.4129735454854786e-02
6141; 87; 140; 1.2646134055476446e+00; 1.2822024123778988e+00; 2.3130385010641369e-01; 3.8474012778137934e-01; 4.3192634763907489e-01; 4.5257272289204581e-01
6142; 87; 141; 7.3036851961029692e-01; 7.3386210650251416e-01; 4.7111701600720896e-01; 7.3781123768222323e-01; 9.6272800243594414e-01; -2.5981109987492851e-01
6143; 87; 143; 5.8023030534769648e-01; 6.0025430719655593e-01; 4.7111701600720901e-01; 3.4400765473597888e-01; 4.7769838188635411e-01; 1.8281986863640098e-01
6144; 87; 144; 3.0359221425704563e-01; 5.2311415921121018e-01; -8.4833421480302706e-02; 4.2350244562184214e-01; 6.6366969964650036e-01; -1.9615387431615181e-01
6145; 87; 149; 6.7978207609369801e-01; 6.8884529698360975e-01; 4.7111701600720896e-01; 8.8643362556173999e-01; 1.0505230209213297e+00; -1.1357508215002898e-01
6146; 87; 152; 9.3305119717883456e-01; 9.1422915456135767e-01; 4.7111701600720896e-01; 9.6840660892998076e-01; 1.0204695048346777e+00; 2.2518282390237332e-01
6147; 87; 154; 5.2673877602084040e-01; 5.5265226563789549e-01; 4.7111701600720901e-01; 8.2447283076002953e-01; 8.8086514898119206e-01; 2.6306367247892304e-01
6148; 87; 155; 3.2253427858287875e-01; 5.0182851775089854e-01; 4.0611353544583839e-02; 8.2199519820711953e-01; 1.0053882051917824e+00; -1.5372847693792635e-01
6149; 87; 158; 3.5054653598283048e-01; 4.7035048783542860e-01; 2.2612393902787697e-01; 8.0244310345484315e-01; 8.5603055589749522e-01; 2.8026569544137320e-01
6150; 87; 159; 3.0663188422492355e-01; 5.1969841085448609e-01; -6.4703054023450557e-02; 5.1165966810006380e-01; 7.6719297603410852e-01; -2.7861345637842522e-01
6151; 87; 161; 4.2503139911687038e-01; 4.6214300476741987e-01; 4.7111701600720901e-01; 5.4948098412838908e-01; 6.9230641133764270e-01; 7.8373161236794497e-02
6152; 87; 163; 3.4244424150006170e-01; 4.7945522596742152e-01; 1.7246608573940747e-01; 8.4510451313458257e-01; 8.4568690413545955e-01; 4.3914459123855298e-01
6153; 87; 167; 1.1520484181435344e+00; 1.1091144933201977e+00; 4.7111701600720890e-01; 1.1654539110577105e+00; 1.1382942180648210e+00; 4.1438329249556172e-01
6154; 87; 168; 3.9923791971401335e-01; 4.3918942138836303e-01; 4.7111701600720901e-01; 3.7711898664290111e-01; 4.4049040248555971e-01; 4.0210133185968222e-01
6155; 87; 176; 9.5073682387348279e-01; 9.2996757048447343e-01; 4.7111701600720896e-01; 9.6815412764766451e-01; 9.5320811367730474e-01; 4.4565814297787548e-01
6156; 87; 184; 9.5576722293209437e-01; 9.3444411598724797e-01; 4.7111701600720896e-01; 7.1287393363761054e-01; 9.4539097153344742e-01; -2.7577741181825693e-01
6157; 87; 187; 9.1127506100601008e-01; 8.9485059963629954e-01; 4.7111701600720896e-01; 9.2877251062165800e-01; 9.1905178994392855e-01; 4.4273326325240769e-01
6158; 87; 190; 9.8356931923581159e-01; 9.5918516490324857e-01; 4.7111701600720896e-01; 9.5358173149334546e-01; 1.0114512642726803e+00; 2.1145375168844377e-01
6159; 87; 191; 5.0332529409236959e-01; 7.7347573629954536e-01; -3.2366942094124457e-01; 1.1007005126409610e+00; 1.0790419346363911e+00; 4.1973863056033650e-01
6160; 87; 192; 3.8032971943073857e-01; 6.1628867238443863e-01; -1.6668005004658629e-01; 7.5367386663836822e-01; 8.0757284749417235e-01; 2.9690091703936211e-01
6161; 87; 193; 3.4158969013949453e-01; 4.8041550535184147e-01; 1.6680677631412172e-01; 4.9846568074794362e-01; 7.4621971540858079e-01; -2.4825073614056808e-01
6162; 87; 194; 5.4879998899798077e-01; 5.7228451003598280e-01; 4.7111701600720901e-01; 4.6280094857042942e-01; 5.4198895503291245e-01; 3.1905630624200976e-01
6163; 87; 196; 4.0165005026521483e-01; 4.4133597319176354e-01; 4.7111701600720901e-01; 5.0823181232045589e-01; 7.3519503470894088e-01; -1.8340877247857862e-01
6164; 87; 197; 5.2488355079672167e-01; 5.5100130315223639e-01; 4.7111701600720901e-01; 4.2487188045479563e-01; 5.3575896707394222e-01; 2.2853648304043400e-01
6165; 88; 90; 1.1623883910411065e-01; 4.3005534895920716e-01; 4.7602772203096083e-01; 1.5977653811897874e-01; 6.3781795552306642e-01; 4.2849620594373744e-01
6166; 88; 92; 5.9005901282442852e-01; 9.5727069255275088e-01; 8.8525275739974651e-01; 1.4611716022604296e-01; 7.3534962299761319e-01; 3.5646019774187249e-01
6167; 88; 94; 4.9973977597495733e-01; 7.1079328168836686e-01; 8.8525275739974663e-01; 4.9891661701180751e-01; 9.8459669692831087e-01; 7.3774227871565368e-01
6168; 88; 95; 1.8352251197372629e-01; 4.0539990501932893e-01; 5.8731914479795655e-01; 3.6315851069901639e-01; 6.5519571041211266e-01; 7.1579219225170698e-01
6169; 88; 96; 6.4392678158852601e-01; 1.2439927563777593e+00; 8.1059215385183969e-01; 3.5959365573382651e-01; 5.8615982672699918e-01; 7.4748388259390408e-01
6170; 88; 97; 5.0894901091461164e-01; 7.3592489775539427e-01; 8.8525275739974663e-01; 2.8561887791728807e-01; 5.0703319301460459e-01; 6.8189233386474879e-01
6171; 88; 99; 1.8483617746229458e-01; 4.0491852514769333e-01; 5.8949203006160700e-01; 4.9974139627348174e-01; 1.0010421292727110e+00; 7.3015720197242051e-01
6172; 88; 100; 9.4057856375839438e-02; 5.9581232547294294e-01; 3.5510806973607495e-01; 8.6098970983523704e-02; 4.4109980888698908e-01; 4.2617448628906224e-01
6173; 88; 101; 5.4331535019050514e-01; 8.2970919688235056e-01; 8.8525275739974651e-01; 3.5631622746937791e-01; 1.1551138428004466e+00; 4.3867723458835028e-01
6174; 88; 106; 5.3582440705724188e-01; 8.0926672711817116e-01; 8.8525275739974651e-01; 2.7522509445137044e-01; 7.7217695020166255e-01; 5.2505287207460349e-01
6175; 88; 107; 5.8789087056684797e-01; 1.2645265679830247e+00; 7.1790523594632871e-01; 6.1949378482369277e-01; 1.0375969513303085e+00; 8.8525275739974651e-01
6176; 88; 109; 4.2722998297203607e-01; 5.1291709644713712e-01; 8.8525275739974663e-01; 4.1443784114011195e-01; 5.5567745633555676e-01; 8.4374909576717594e-01
6177; 88; 110; 6.4577359733625839e-01; 1.1093134579355848e+00; 8.8525275739974651e-01; 1.6701829268746468e-01; 4.1144771477805631e-01; 5.6002012903842879e-01
6178; 88; 112; 2.5303933268778178e-01; 1.0296661092695492e+00; 3.5510806973607495e-01; 3.7811698405494809e-01; 1.3413961572661055e+00; 3.7092604629191894e-01
6179; 88; 114; 2.0758165657150487e-01; 9.0561401689276022e-01; 3.5510806973607495e-01; 5.3785839591385276e-01; 9.5314679984277062e-01; 8.1133479864886060e-01
6180; 88; 115; 6.4816859790598780e-01; 1.1158493140835886e+00; 8.8525275739974651e-01; 6.5204484708424326e-01; 1.2235924910417266e+00; 8.3333145624249660e-01
6181; 88; 116; 7.5854864892937801e-02; 5.4613712484907606e-01; 3.5510806973607495e-01; 2.9872458381706363e-01; 6.9390883429310113e-01; 6.0114452665388274e-01
6182; 88; 120; 9.4263903744314370e-02; 4.3810784912363526e-01; 4.3967979812758395e-01; 2.2131682239854908e-01; 6.6957094677648110e-01; 5.0126980851777303e-01
6183; 88; 122; 1.0607040217952560e-01; 6.2859405936333190e-01; 3.5510806973607495e-01; 3.0252660849052881e-01; 8.8986727108384756e-01; 5.0197611593457681e-01
6184; 88; 123; 5.0942842976838465e-01; 7.3723321170842837e-01; 8.8525275739974663e-01; 1.3394018114456638e-01; 6.2443763536313612e-01; 3.9797024156082844e-01
6185; 88; 125; 4.1360320830800129e-01; 4.7573019967096775e-01; 8.8525275739974663e-01; 4.1418027748099923e-01; 4.8650846913574164e-01; 8.8033477291285811e-01
6186; 88; 127; 3.6367407325341489e-01; 3.3947568331070621e-01; 8.8525275739974663e-01; 3.6361627727318285e-01; 3.3940630590551613e-01; 8.8520554898521975e-01
6187; 88; 129; 2.6439422951909303e-01; 1.0606531466852687e+00; 3.5510806973607495e-01; 4.1494796694365454e-01; 1.1579955230514609e+00; 5.2263717620978611e-01
6188; 88; 130; 3.0193015860045652e-01; 3.6201058084977078e-01; 7.8317283258810921e-01; 3.7665282361851971e-01; 7.1924442772291952e-01; 7.0124509699009940e-01
6189; 88; 133; 3.3684723868062483e-01; 1.2583743712039235e+00; 3.5510806973607495e-01; 5.5627527623206219e-01; 1.0118853145464040e+00; 8.0680361278984203e-01
6190; 88; 134; 2.8615485018715114e-01; 3.6779128834729780e-01; 7.5707948121433577e-01; 2.8654788838518885e-01; 5.8010823652258214e-01; 6.4419854723182390e-01
6191; 88; 135; 4.5600786018037637e-01; 5.9145071687958672e-01; 8.8525275739974663e-01; 1.6300400001148049e-01; 4.1291871307243877e-01; 5.5338023671003067e-01
6192; 88; 136; 3.5600324636996478e-01; 6.7656908543208416e-01; 6.9393690305762201e-01; 3.5653348634244064e-01; 6.7188613988790113e-01; 6.9721251366734194e-01
6193; 88; 138; 4.5035462708669627e-01; 5.7602328077020726e-01; 8.8525275739974663e-01; 1.2460692513119712e-01; 4.2698894566810386e-01; 4.8986906213728593e-01
6194; 88; 139; 1.9423793854558119e-01; 4.0147334174080207e-01; 6.0504313366295115e-01; 3.4422370646775097e-01; 5.4601497179697966e-01; 7.4652251628427257e-01
6195; 88; 140; 4.5010861556908027e-01; 1.3150155279212021e+00; 4.9000472848649912e-01; 3.7341769227288102e-01; 1.0883898269816517e+00; 4.9927023551197414e-01
6196; 88; 141; 3.3967446340434448e-01; 1.2660897489478207e+00; 3.5510806973607495e-01; 3.8637049757067321e-01; 1.1676502165106237e+00; 4.7580494845789856e-01
6197; 88; 145; 2.9741941467348898e-01; 3.6366349885016008e-01; 7.7571177869554597e-01; 1.7381630165811407e-01; 6.1522872573724918e-01; 4.6104053047933335e-01
6198; 88; 146; 1.2436816187714701e-01; 6.7852787847215457e-01; 3.5510806973607495e-01; 2.7081673703027248e-01; 4.2328956018470965e-01; 7.0505649945738791e-01
6199; 88; 147; 1.1260894796620623e-01; 6.4643747669650997e-01; 3.5510806973607495e-01; 1.0511671705866346e-01; 5.3474628800995150e-01; 4.0386602831516466e-01
6200; 88; 148; 2.1483409427534064e-01; 3.9392608188838391e-01; 6.3911046942117267e-01; 3.8087689117966861e-01; 8.6758500936536631e-01; 6.2813729712893429e-01
6201; 88; 149; 2.4619255996703754e-01; 1.0109815535552609e+00; 3.5510806973607495e-01; 3.9129907545662068e-01; 5.7768630679372746e-01; 7.9824627345019661e-01
6202; 88; 150; 2.5778545175267897e-01; 3.7818697697245107e-01; 7.1015471358260362e-01; 1.6677103478918553e-01; 5.7404786080141290e-01; 4.7277224612099200e-01
6203; 88; 151; 5.9093343363916855e-02; 5.0039563529789521e-01; 3.5510806973607495e-01; 7.5489483590325979e-02; 4.4498755178950172e-01; 4.0862572748236681e-01
6204; 88; 152; 6.7728994037958712e-01; 1.2317671531051155e+00; 8.6577691490157638e-01; 6.8137563883751329e-01; 1.2064699366306000e+00; 8.8525275739974651e-01
6205; 88; 154; 3.2017281086462163e-01; 1.2128705567442954e+00; 3.5510806973607495e-01; 2.2322063117524005e-01; 4.7559301045674940e-01; 6.0770045349982760e-01
6206; 88; 161; 1.8991279190024446e-01; 8.5739642594540100e-01; 3.5510806973607495e-01; 2.7994444644889716e-01; 3.7006703006415159e-01; 7.4680708319398514e-01
6207; 88; 162; 6.0912092869054391e-01; 1.2567470207974323e+00; 7.5302108609604768e-01; 4.0057339345777415e-01; 1.0263155170480140e+00; 5.7204021267767069e-01
6208; 88; 163; 9.6996847740759104e-02; 6.0383270969502711e-01; 3.5510806973607495e-01; 3.8288073624434926e-01; 9.1039785847815180e-01; 6.0818185220550980e-01
6209; 88; 164; 5.0693174982764422e-01; 7.3041987681968967e-01; 8.8525275739974663e-01; 1.3946707275315176e-01; 4.2154358989299023e-01; 5.1444868005707045e-01
6210; 88; 169; 6.1338286972453346e-02; 5.0652199228971539e-01; 3.5510806973607495e-01; 7.5688855900453073e-02; 4.6306038285390960e-01; 3.9925903050066747e-01
6211; 88; 170; 1.4999840638938244e-01; 7.4847174123668880e-01; 3.5510806973607495e-01; 1.8918436438330410e-01; 4.0332517457245332e-01; 5.9668420445187464e-01
6212; 88; 171; 4.4292461609989608e-01; 5.5574709227923735e-01; 8.8525275739974663e-01; 4.4012054230230158e-01; 6.3821258238845813e-01; 8.3709729968596125e-01
6213; 88; 176; 3.9193240569794563e-01; 4.1659148786385025e-01; 8.8525275739974663e-01; 1.3761228353434263e-01; 5.4521593953476166e-01; 4.4565814297787548e-01
6214; 88; 180; 5.7738611885454982e-02; 4.5149218513571515e-01; 3.7926467028773769e-01; 4.1474882968147608e-01; 9.8181656693536556e-01; 6.1649010128276038e-01
6215; 88; 182; 3.9558920389803887e-01; 4.2657073684615388e-01; 8.8525275739974663e-01; 3.4527821115720142e-01; 3.4612611090136580e-01; 8.5487323533763293e-01
6216; 88; 183; 1.4830452919170700e-01; 7.4384922137748011e-01; 3.5510806973607495e-01; 1.9127802641635591e-01; 6.0512628070081886e-01; 4.9190247220412081e-01
6217; 88; 184; 1.3766115947047053e-01; 5.1404290030459709e-01; 4.6238710004098665e-01; 2.4533060745826796e-01; 5.4384678871862224e-01; 6.0347013501894953e-01
6218; 88; 185; 2.8551737612534944e-01; 1.1182973282176700e+00; 3.5510806973607495e-01; 4.7491380861993249e-01; 1.3059259075036562e+00; 5.3103407645311385e-01
